,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN
13506,0.01,0.013524,97.61,36.89,0.58,6.55,9.73
13507,0.0,0.012634,97.55,36.57,0.58,6.55,9.73
13508,0.0,0.010975,97.45,36.88,0.59,6.7,9.75
13509,0.0,0.011146,97.37,36.74,0.59,6.7,9.75
13510,0.0,0.012617,97.24,37.82,0.55,6.29,10.23
13511,0.0,0.012661,97.16,37.68,0.55,6.29,10.23
13512,0.01,0.011762,97.25,38.46,0.6,6.82,9.77
13513,0.0,0.011906,97.18,37.99,0.6,6.82,9.77
13514,0.27,0.01191,97.15,38.92,0.65,7.4,10.53
13515,0.52,0.012259,97.09,38.08,0.65,7.4,10.53
13516,1.12,0.013952,97.22,39.21,0.57,6.51,10.8
13517,3.57,0.015034,97.18,37.77,0.57,6.51,10.8
13518,1.01,0.015792,97.4,37.0,0.65,7.41,10.9
13519,1.31,0.016771,97.37,35.46,0.65,7.41,10.9
13520,3.18,0.016365,97.47,35.61,0.42,4.77,10.58
13521,3.79,0.016589,97.42,35.25,0.42,4.77,10.58
13522,4.64,0.016988999999999997,97.39,36.25,0.59,6.63,10.57
13523,6.07,0.017289,97.32,35.94,0.59,6.63,10.57
13524,13.18,0.018241,97.21,35.54,0.57,6.43,10.54
13525,5.5,0.017481,97.13,36.36,0.57,6.43,10.54
13526,3.72,0.017192,97.29,34.89,0.43,4.82,10.26
13527,3.99,0.016922,97.19,35.53,0.43,4.82,10.26
13528,0.14,0.01539,97.23,35.88,0.58,6.53,10.44
13529,0.24,0.015625999999999998,97.14,35.92,0.58,6.53,10.44
13530,0.91,0.014701,97.2,35.86,0.58,6.53,10.34
13531,0.86,0.014907,97.11,35.86,0.58,6.53,10.34
13532,1.93,0.015054,97.21,36.22,0.58,6.53,10.69
13533,2.16,0.015112,97.12,35.87,0.58,6.53,10.69
13534,0.31,0.013354,97.24,37.44,0.64,7.16,10.65
13535,0.29,0.013316,97.17,37.11,0.64,7.16,10.65
13536,3.88,0.014731,97.3,36.03,0.6,6.78,10.53
13537,5.08,0.015280000000000004,97.25,35.6,0.6,6.78,10.53
13538,2.07,0.014512,97.18,36.31,0.54,6.08,10.58
13539,3.19,0.015128,97.12,35.99,0.54,6.08,10.58
13540,0.88,0.015553,97.22,38.07,0.58,6.47,10.41
13541,1.34,0.016483,97.18,37.32,0.58,6.47,10.41
13542,3.69,0.017897,97.46,35.75,0.53,5.95,10.35
13543,3.79,0.018045,97.41,35.62,0.53,5.95,10.35
13544,3.22,0.017197,97.47,35.98,0.5,5.56,10.46
13545,3.95,0.017376,97.42,35.74,0.5,5.56,10.46
13546,2.28,0.01513,97.18,36.8,0.6,6.66,10.19
13547,1.53,0.014672,97.12,36.55,0.6,6.66,10.19
13548,2.11,0.015138999999999996,97.19,35.56,0.55,6.13,10.25
13549,0.65,0.013987,97.08,36.24,0.55,6.13,10.25
13550,0.02,0.013304,97.14,36.23,0.62,6.9,10.03
13551,0.03,0.013276,97.06,36.57,0.62,6.9,10.03
13552,0.11,0.012285,97.25,36.69,0.63,6.99,10.32
13553,0.36,0.012058,97.17,36.55,0.63,6.99,10.32
13554,0.43,0.012595,97.46,36.17,0.68,7.52,10.16
13555,0.67,0.012772,97.38,36.05,0.68,7.52,10.16
13556,0.08,0.012267,97.6,37.65,0.52,5.81,10.48
13557,0.15,0.012288,97.54,37.35,0.52,5.81,10.48
13558,0.82,0.01492,97.55,37.4,0.58,6.48,10.64
13559,1.34,0.015186000000000003,97.49,37.34,0.58,6.48,10.64
13560,2.95,0.016577,97.51,36.14,0.56,6.26,10.39
13561,5.0,0.016890000000000002,97.46,35.5,0.56,6.26,10.39
13562,5.78,0.017644999999999997,97.39,33.87,0.44,4.91,10.37
13563,7.66,0.017852,97.32,33.88,0.44,4.91,10.37
13564,1.82,0.016496,97.31,35.96,0.48,5.29,10.4
13565,2.45,0.016863999999999997,97.25,35.65,0.48,5.29,10.4
13566,1.06,0.017726,97.48,33.5,0.55,6.04,10.47
13567,1.48,0.017999,97.42,33.67,0.55,6.04,10.47
13568,1.29,0.017496,97.63,33.52,0.49,5.42,10.43
13569,1.04,0.017700999999999998,97.58,33.34,0.49,5.42,10.43
13570,1.79,0.017586,97.68,32.67,0.5,5.46,10.38
13571,0.92,0.017634999999999998,97.67,32.13,0.5,5.46,10.38
13572,0.58,0.018121,97.59,31.25,0.44,4.85,10.51
13573,0.6,0.017932,97.57,31.48,0.44,4.85,10.51
13574,15.01,0.019178,97.38,31.8,0.46,5.0,10.49
13575,15.26,0.019102,97.35,31.78,0.46,5.0,10.49
13576,29.03,0.020845,97.26,30.75,0.21,2.32,10.29
13577,34.69,0.02096,97.23,30.25,0.21,2.32,10.29
13578,32.4,0.021362,97.31,29.48,0.28,3.08,10.32
13579,31.88,0.02157,97.27,29.41,0.28,3.08,10.32
13580,0.95,0.019845,97.32,31.98,0.56,6.07,10.3
13581,0.73,0.020089,97.28,31.76,0.56,6.07,10.3
13582,0.02,0.019558,97.43,31.25,0.54,5.9,10.33
13583,0.09,0.019727,97.39,31.17,0.54,5.9,10.33
13584,0.24,0.018521,97.48,30.31,0.35,3.82,10.57
13585,0.52,0.018499,97.46,30.04,0.35,3.82,10.57
13586,1.45,0.020557,97.39,31.28,0.5,5.42,10.58
13587,3.86,0.020447,97.38,31.13,0.5,5.42,10.58
13588,4.7,0.020226,97.42,32.58,0.46,4.91,10.52
13589,4.64,0.020475,97.39,31.89,0.46,4.91,10.52
13590,12.34,0.020253,97.53,29.8,0.21,2.28,10.41
13591,11.28,0.020168,97.49,29.29,0.21,2.28,10.41
13592,23.18,0.020374,97.57,29.85,0.38,4.13,10.52
13593,15.42,0.020221,97.53,29.6,0.38,4.13,10.52
13594,4.13,0.020198,97.48,29.66,0.39,4.21,10.56
13595,3.68,0.020066,97.46,29.55,0.39,4.21,10.56
13596,10.42,0.020195,97.6,30.07,0.37,3.96,10.4
13597,6.42,0.020026,97.56,30.34,0.37,3.96,10.4
13598,11.73,0.020391,97.68,30.48,0.44,4.66,10.42
13599,13.24,0.020286,97.64,30.28,0.44,4.66,10.42
13600,0.38,0.019569,97.63,30.15,0.52,5.49,10.49
13601,0.84,0.019596,97.57,30.85,0.52,5.49,10.49
13602,1.5,0.019672,97.51,31.5,0.49,5.17,10.45
13603,0.73,0.019466,97.44,31.74,0.49,5.17,10.45
13604,2.64,0.021003,97.5,29.4,0.47,5.0,10.35
13605,4.07,0.020898,97.46,29.24,0.47,5.0,10.35
13606,1.9,0.020636,97.67,29.88,0.3,3.21,10.57
13607,3.52,0.020462,97.63,29.7,0.3,3.21,10.57
13608,6.65,0.020595,97.73,29.75,0.37,3.94,10.34
13609,8.17,0.020607,97.67,30.05,0.37,3.94,10.34
13610,5.25,0.019938,97.47,30.05,0.5,5.28,10.25
13611,3.44,0.019873,97.41,30.17,0.5,5.28,10.25
13612,9.14,0.019581,97.46,28.59,0.51,5.3,10.18
13613,10.92,0.019567,97.41,28.25,0.51,5.3,10.18
13614,0.69,0.019041,97.59,31.21,0.45,4.64,10.37
13615,1.45,0.019019,97.54,30.99,0.45,4.64,10.37
13616,10.83,0.019403,97.79,29.58,0.32,3.3,10.5
13617,9.0,0.019464,97.76,29.47,0.32,3.3,10.5
13618,23.57,0.020356,97.84,28.07,0.18,1.91,10.28
13619,27.91,0.020359,97.8,28.4,0.18,1.91,10.28
13620,13.91,0.020719,97.76,27.18,0.32,3.27,10.52
13621,15.74,0.020559,97.74,27.13,0.32,3.27,10.52
13622,22.76,0.020592,97.68,26.61,0.07,0.75,10.21
13623,26.25,0.020431,97.66,26.85,0.07,0.75,10.21
13624,3.16,0.019938,97.52,28.42,0.59,6.04,9.99
13625,3.63,0.01995,97.46,28.43,0.59,6.04,9.99
13626,0.03,0.018913,97.49,28.63,0.59,6.0,9.58
13627,0.1,0.019346,97.41,28.76,0.59,6.0,9.58
13628,0.0,0.018538,97.58,29.05,0.58,5.9,9.57
13629,0.0,0.018632,97.5,29.03,0.58,5.9,9.57
13630,0.02,0.018222,97.66,29.28,0.56,5.68,9.4
13631,0.06,0.018466,97.59,29.05,0.56,5.68,9.4
13632,0.13,0.017324000000000003,97.68,29.39,0.51,5.18,9.53
13633,0.44,0.017494,97.6,29.28,0.51,5.18,9.53
13634,0.0,0.016019,97.69,28.63,0.53,5.35,9.53
13635,0.1,0.015832,97.6,28.39,0.53,5.35,9.53
13636,0.0,0.01549,97.76,28.52,0.61,6.08,9.3
13637,0.0,0.015446,97.68,28.16,0.61,6.08,9.3
13638,0.0,0.014913,97.99,28.53,0.62,6.21,9.26
13639,0.0,0.014919,97.92,27.99,0.62,6.21,9.26
13640,0.0,0.013443,98.06,28.71,0.67,6.7,9.15
13641,0.0,0.013797,97.99,28.21,0.67,6.7,9.15
13642,0.0,0.012608,97.91,28.57,0.67,6.61,9.27
13643,0.0,0.012985,97.84,28.14,0.67,6.61,9.27
13644,0.0,0.013138999999999998,97.89,29.36,0.66,6.49,9.25
13645,0.0,0.013,97.82,28.52,0.66,6.49,9.25
13646,0.0,0.013535,98.01,29.81,0.68,6.73,9.42
13647,0.0,0.013395,97.96,29.33,0.68,6.73,9.42
13648,0.0,0.013794999999999998,97.91,30.7,0.69,6.72,9.61
13649,0.0,0.01435,97.86,30.26,0.69,6.72,9.61
13650,0.0,0.012355,97.66,30.69,0.68,6.6,9.79
13651,0.0,0.01281,97.59,30.35,0.68,6.6,9.79
13652,0.0,0.013386000000000002,97.59,30.08,0.62,6.02,9.84
13653,0.0,0.012529,97.51,29.51,0.62,6.02,9.84
13654,0.08,0.014675,97.73,30.82,0.55,5.35,9.8
13655,0.02,0.014516,97.67,30.18,0.55,5.35,9.8
13656,0.12,0.014974,97.77,30.87,0.46,4.41,10.39
13657,0.04,0.014965,97.7,30.69,0.46,4.41,10.39
13658,0.12,0.016089,97.94,31.18,0.57,5.45,10.47
13659,0.4,0.016250999999999998,97.87,31.37,0.57,5.45,10.47
13660,0.08,0.016583,98.24,32.15,0.57,5.47,9.98
13661,0.25,0.016543000000000002,98.18,31.92,0.57,5.47,9.98
13662,3.29,0.016493999999999998,98.13,31.95,0.58,5.46,10.37
13663,2.14,0.016308,98.06,31.96,0.58,5.46,10.37
13664,3.31,0.017387,97.92,30.29,0.46,4.38,10.33
13665,3.66,0.017515,97.86,29.98,0.46,4.38,10.33
13666,3.84,0.017207,98.18,29.5,0.47,4.38,10.26
13667,3.06,0.017025,98.16,28.67,0.47,4.38,10.26
13668,0.3,0.016238,98.32,30.46,0.62,5.8,9.77
13669,0.74,0.015989,98.28,30.09,0.62,5.8,9.77
13670,0.01,0.015855,98.22,31.31,0.61,5.72,9.71
13671,0.05,0.015794,98.18,30.86,0.61,5.72,9.71
13672,0.0,0.015196,98.16,31.2,0.52,4.85,9.37
13673,0.0,0.015205000000000003,98.12,30.75,0.52,4.85,9.37
13674,1.49,0.014884,98.25,30.94,0.57,5.21,9.57
13675,1.32,0.014767,98.2,30.59,0.57,5.21,9.57
13676,9.36,0.017334,98.35,28.74,0.57,5.22,9.77
13677,3.36,0.016919,98.32,29.09,0.57,5.22,9.77
13678,2.26,0.016685,98.21,27.26,0.42,3.81,9.83
13679,1.57,0.016108,98.22,26.82,0.42,3.81,9.83
13680,0.1,0.013736000000000002,98.26,29.21,0.65,5.93,9.19
13681,0.08,0.013456999999999998,98.21,29.18,0.65,5.93,9.19
13682,0.0,0.011799,98.23,29.84,0.71,6.45,8.72
13683,0.0,0.011259,98.18,29.35,0.71,6.45,8.72
13684,0.0,0.009716,98.36,29.08,0.72,6.43,9.02
13685,0.0,0.009186,98.31,28.69,0.72,6.43,9.02
13686,0.0,0.009983,98.48,29.17,0.7,6.21,8.81
13687,0.0,0.009653,98.43,29.01,0.7,6.21,8.81
13688,0.0,0.009701,98.35,29.93,0.71,6.33,8.93
13689,0.0,0.008981999999999999,98.29,29.32,0.71,6.33,8.93
13690,0.0,0.010267,98.15,30.71,0.72,6.34,9.08
13691,0.0,0.009567,98.09,29.85,0.72,6.34,9.08
13692,0.35,0.013001,98.26,31.4,0.58,5.09,10.12
13693,0.63,0.011738,98.23,30.21,0.58,5.09,10.12
13694,0.03,0.013463,98.49,31.47,0.71,6.17,9.56
13695,0.18,0.012728,98.43,31.0,0.71,6.17,9.56
13696,0.18,0.013918,98.49,32.66,0.7,6.11,9.66
13697,0.05,0.012546,98.45,31.81,0.7,6.11,9.66
13698,39.13,0.017235,98.42,29.79,0.51,4.38,10.24
13699,36.34,0.016873,98.39,28.69,0.51,4.38,10.24
13700,7.64,0.017997,98.43,28.08,0.42,3.64,10.08
13701,8.77,0.018001,98.4,27.61,0.42,3.64,10.08
13702,0.03,0.016130000000000002,98.36,28.22,0.56,4.75,9.52
13703,0.04,0.015572999999999997,98.32,28.35,0.56,4.75,9.52
13704,0.01,0.014438,98.18,29.11,0.58,4.94,9.4
13705,0.0,0.013772,98.13,28.67,0.58,4.94,9.4
13706,0.04,0.012324,98.24,28.74,0.68,5.74,9.19
13707,0.01,0.011751,98.19,28.09,0.68,5.74,9.19
13708,0.01,0.011299,98.16,28.03,0.71,5.92,8.63
13709,0.0,0.011216,98.1,27.91,0.71,5.92,8.63
13710,0.0,0.010119,98.15,27.4,0.73,6.11,8.36
13711,0.0,0.009909,98.09,26.93,0.73,6.11,8.36
13712,0.23,0.012532,98.38,28.59,0.54,4.46,9.74
13713,0.3,0.011727,98.33,28.07,0.54,4.46,9.74
13714,14.6,0.016477000000000002,98.54,27.87,0.26,2.13,10.08
13715,11.97,0.015714,98.49,27.24,0.26,2.13,10.08
13716,4.51,0.015219,98.53,26.94,0.37,3.06,9.44
13717,5.45,0.0151,98.48,25.94,0.37,3.06,9.44
13718,1.02,0.012976,98.8,25.18,0.57,4.66,8.43
13719,2.05,0.012581,98.76,24.6,0.57,4.66,8.43
13720,0.02,0.009863,98.95,23.63,0.68,5.48,7.77
13721,0.05,0.009501,98.9,23.38,0.68,5.48,7.77
13722,0.0,0.008623,98.92,23.07,0.57,4.59,7.99
13723,0.02,0.008431000000000001,98.86,23.05,0.57,4.59,7.99
13724,0.15,0.0077129999999999985,98.9,22.94,0.71,5.62,7.61
13725,0.38,0.007695,98.84,22.78,0.71,5.62,7.61
13726,0.0,0.007237,98.82,22.6,0.67,5.28,7.49
13727,0.0,0.007185,98.77,22.4,0.67,5.28,7.49
13728,0.0,0.007464,98.91,22.78,0.66,5.21,7.62
13729,0.0,0.007503,98.86,22.49,0.66,5.21,7.62
13730,0.0,0.00783,98.86,23.68,0.69,5.41,7.77
13731,0.0,0.007906,98.81,23.34,0.69,5.41,7.77
13732,0.0,0.008431000000000001,98.78,24.69,0.67,5.23,8.22
13733,0.0,0.008253,98.73,24.31,0.67,5.23,8.22
13734,0.0,0.008971,98.79,24.88,0.67,5.15,8.25
13735,0.0,0.008607,98.74,24.42,0.67,5.15,8.25
13736,0.0,0.008961,98.91,24.92,0.71,5.46,7.88
13737,0.0,0.008665,98.86,24.37,0.71,5.46,7.88
13738,0.0,0.008409999999999999,99.02,24.5,0.52,3.94,7.98
13739,0.0,0.007552,98.97,23.55,0.52,3.94,7.98
13740,0.0,0.006512,98.93,22.99,0.67,5.07,7.57
13741,0.0,0.006327,98.88,22.52,0.67,5.07,7.57
13742,0.0,0.006533,99.03,22.28,0.69,5.14,7.86
13743,0.0,0.006074,98.98,21.94,0.69,5.14,7.86
13744,0.0,0.0068590000000000005,99.16,21.53,0.69,5.13,7.94
13745,0.0,0.006446,99.12,21.27,0.69,5.13,7.94
13746,0.0,0.007220999999999998,99.1,22.13,0.71,5.28,8.0
13747,0.0,0.006701,99.06,21.79,0.71,5.28,8.0
13748,0.0,0.0074090000000000015,99.01,22.27,0.67,4.89,7.88
13749,0.0,0.007155,98.96,21.89,0.67,4.89,7.88
13750,1.27,0.008098000000000001,98.94,22.88,0.63,4.63,8.3
13751,0.74,0.007576,98.9,22.6,0.63,4.63,8.3
13752,2.25,0.008825,99.05,22.14,0.71,5.16,7.95
13753,3.07,0.008362,99.01,22.15,0.71,5.16,7.95
13754,0.0,0.008204000000000001,99.16,21.9,0.73,5.25,7.52
13755,0.0,0.007645999999999998,99.11,21.82,0.73,5.25,7.52
13756,0.0,0.006599,99.09,20.19,0.69,4.9,7.48
13757,0.0,0.006266,99.03,20.03,0.69,4.9,7.48
13758,0.0,0.005654,99.03,19.74,0.72,5.12,7.12
13759,0.0,0.005389,98.98,19.39,0.72,5.12,7.12
13760,0.0,0.005243,99.05,19.51,0.72,5.08,7.25
13761,0.0,0.005065,98.99,19.19,0.72,5.08,7.25
13762,0.0,0.005324000000000001,99.08,19.24,0.72,5.03,7.66
13763,0.0,0.005289,99.02,19.1,0.72,5.03,7.66
13764,0.0,0.004761,99.01,19.06,0.73,5.06,7.17
13765,0.0,0.00478,98.94,18.81,0.73,5.06,7.17
13766,0.0,0.004591,99.01,18.78,0.7,4.84,7.65
13767,0.0,0.004633,98.95,18.68,0.7,4.84,7.65
13768,0.0,0.004894,99.02,18.97,0.72,4.96,7.46
13769,0.0,0.005068,98.97,19.12,0.72,4.96,7.46
13770,0.0,0.005398,98.88,19.26,0.72,4.9,7.29
13771,0.0,0.005339,98.82,19.18,0.72,4.9,7.29
13772,0.0,0.0047,98.85,18.33,0.73,4.93,7.26
13773,0.0,0.004601,98.8,18.17,0.73,4.93,7.26
13774,0.0,0.004454,98.81,18.36,0.73,4.88,7.1
13775,0.0,0.004435000000000001,98.75,18.28,0.73,4.88,7.1
13776,0.0,0.004286,98.83,18.39,0.71,4.72,7.18
13777,0.0,0.004159,98.78,17.98,0.71,4.72,7.18
13778,0.0,0.004438,98.97,18.32,0.7,4.68,7.38
13779,0.0,0.004268,98.92,17.94,0.7,4.68,7.38
13780,0.0,0.004501,99.13,18.18,0.72,4.74,7.09
13781,0.0,0.004352,99.08,17.74,0.72,4.74,7.09
13782,0.0,0.004693,99.18,18.62,0.71,4.66,7.34
13783,0.0,0.004633,99.13,18.1,0.71,4.66,7.34
13784,0.0,0.004994,99.01,18.87,0.72,4.7,7.31
13785,0.0,0.004824,98.95,18.43,0.72,4.7,7.31
13786,0.0,0.005164,98.94,18.62,0.68,4.4,7.86
13787,0.0,0.005194,98.87,18.52,0.68,4.4,7.86
13788,0.0,0.005314,98.91,19.61,0.71,4.6,7.92
13789,0.0,0.005277,98.85,19.27,0.71,4.6,7.92
13790,0.0,0.005598,98.94,20.43,0.4,2.55,8.66
13791,0.0,0.005492,98.88,19.99,0.4,2.55,8.66
13792,0.0,0.005748,98.9,21.35,0.69,4.38,7.77
13793,0.0,0.005551,98.85,20.84,0.69,4.38,7.77
13794,0.0,0.0054,98.93,19.86,0.67,4.27,7.69
13795,0.0,0.005222,98.87,19.37,0.67,4.27,7.69
13796,0.0,0.005490999999999999,98.96,19.45,0.71,4.47,8.23
13797,0.0,0.005522,98.9,18.55,0.71,4.47,8.23
13798,0.0,0.005843999999999999,99.01,20.3,0.69,4.31,8.46
13799,0.0,0.00587,98.96,19.8,0.69,4.31,8.46
13800,0.0,0.00603,98.9,20.48,0.69,4.28,7.88
13801,0.0,0.006206000000000001,98.86,19.82,0.69,4.28,7.88
13802,0.0,0.006781000000000001,98.92,19.78,0.69,4.26,7.95
13803,0.0,0.007240000000000002,98.89,18.81,0.69,4.26,7.95
13804,0.0,0.007608,98.91,19.71,0.64,3.96,7.94
13805,0.0,0.008029000000000001,98.88,19.07,0.64,3.96,7.94
13806,0.0,0.008482,99.16,19.8,0.64,3.94,8.1
13807,0.0,0.008753,99.13,19.5,0.64,3.94,8.1
13808,0.03,0.0088,99.24,20.43,0.57,3.48,8.51
13809,0.01,0.009076,99.21,19.93,0.57,3.48,8.51
13810,0.0,0.008551000000000001,99.3,20.06,0.65,3.96,7.91
13811,0.0,0.008628,99.26,19.62,0.65,3.96,7.91
13812,0.0,0.006509,99.44,18.53,0.64,3.87,7.57
13813,0.0,0.006152,99.39,18.1,0.64,3.87,7.57
13814,0.0,0.006072999999999999,99.27,16.92,0.68,4.12,7.49
13815,0.0,0.006091,99.2,16.36,0.68,4.12,7.49
13816,0.0,0.006683,99.03,18.8,0.69,4.12,7.56
13817,0.0,0.006799,98.98,18.4,0.69,4.12,7.56
13818,0.04,0.006749,99.06,19.04,0.68,4.03,7.81
13819,0.09,0.006901000000000001,99.02,18.7,0.68,4.03,7.81
13820,0.29,0.006466,99.4,18.89,0.7,4.17,7.42
13821,0.72,0.006679000000000001,99.36,18.79,0.7,4.17,7.42
13822,0.0,0.006325,99.46,18.7,0.71,4.23,7.48
13823,0.0,0.006101,99.41,18.32,0.71,4.23,7.48
13824,0.0,0.005254,99.25,18.38,0.71,4.18,7.76
13825,0.0,0.005125,99.19,18.09,0.71,4.18,7.76
13826,0.0,0.004802000000000001,99.11,18.39,0.7,4.11,7.55
13827,0.0,0.0047810000000000005,99.05,17.93,0.7,4.11,7.55
13828,0.0,0.003856,99.19,16.51,0.71,4.17,7.04
13829,0.0,0.004021,99.13,16.17,0.71,4.17,7.04
13830,0.0,0.003951,99.47,14.63,0.64,3.71,7.56
13831,0.0,0.004031,99.43,13.97,0.64,3.71,7.56
13832,0.0,0.0043560000000000005,99.43,14.92,0.71,4.12,7.18
13833,0.0,0.004346,99.39,14.58,0.71,4.12,7.18
13834,0.0,0.003276,99.17,13.98,0.71,4.13,6.99
13835,0.0,0.003341,99.09,13.7,0.71,4.13,6.99
13836,0.0,0.0032700000000000003,99.21,14.6,0.64,3.72,7.27
13837,0.0,0.00331,99.14,14.05,0.64,3.72,7.27
13838,0.0,0.0040950000000000005,99.36,14.91,0.63,3.66,7.89
13839,0.0,0.004084,99.32,14.54,0.63,3.66,7.89
13840,0.0,0.005136,99.49,16.13,0.69,4.0,7.24
13841,0.0,0.004654999999999999,99.44,15.84,0.69,4.0,7.24
13842,0.0,0.004531,99.31,15.77,0.65,3.72,7.09
13843,0.0,0.004259000000000001,99.25,15.51,0.65,3.72,7.09
13844,0.0,0.003732,99.01,15.45,0.7,4.03,6.83
13845,0.0,0.003905,98.93,15.43,0.7,4.03,6.83
13846,0.0,0.004173,98.89,16.35,0.7,4.01,7.18
13847,0.0,0.004232,98.81,16.19,0.7,4.01,7.18
13848,0.0,0.004164999999999999,98.96,16.6,0.66,3.81,7.17
13849,0.0,0.004314,98.88,16.33,0.66,3.81,7.17
13850,0.0,0.004502,99.2,15.68,0.65,3.73,7.38
13851,0.0,0.004683,99.15,15.43,0.65,3.73,7.38
13852,0.0,0.005215999999999999,99.06,15.33,0.63,3.62,7.18
13853,0.0,0.005251,99.01,15.03,0.63,3.62,7.18
13854,0.0,0.005299,98.59,15.51,0.68,3.92,7.65
13855,0.02,0.005187,98.53,15.52,0.68,3.92,7.65
13856,0.05,0.0060810000000000005,98.58,14.78,0.36,2.05,8.42
13857,0.12,0.006601999999999999,98.54,14.59,0.36,2.05,8.42
13858,0.0,0.006197,98.7,14.75,0.37,2.11,8.03
13859,0.0,0.006584,98.65,14.64,0.37,2.11,8.03
13860,0.0,0.00612,98.73,14.5,0.27,1.55,7.95
13861,0.0,0.006387,98.68,14.31,0.27,1.55,7.95
13862,0.0,0.006169,98.9,14.15,0.49,2.81,7.45
13863,0.0,0.006322,98.86,14.04,0.49,2.81,7.45
13864,0.0,0.0052380000000000005,99.2,14.19,0.4,2.32,7.55
13865,0.0,0.00532,99.15,14.09,0.4,2.32,7.55
13866,0.0,0.003885,99.43,12.61,0.48,2.74,7.11
13867,0.0,0.003957,99.37,12.6,0.48,2.74,7.11
13868,0.0,0.002859,99.11,11.65,0.68,3.9,6.57
13869,0.0,0.00286,99.03,11.43,0.68,3.9,6.57
13870,0.0,0.002224,99.07,11.43,0.72,4.12,6.51
13871,0.0,0.00219,99.01,10.9,0.72,4.12,6.51
13872,0.0,0.002383,99.22,11.37,0.68,3.91,6.77
13873,0.0,0.002373,99.18,11.0,0.68,3.91,6.77
13874,0.0,0.003677,99.07,13.87,0.64,3.71,7.95
13875,0.0,0.003296,99.01,13.46,0.64,3.71,7.95
13876,0.0,0.004324000000000001,98.92,14.84,0.37,2.17,8.24
13877,0.0,0.004437,98.86,14.4,0.37,2.17,8.24
13878,0.44,0.006226,98.81,15.08,0.18,1.04,8.26
13879,0.69,0.006418000000000001,98.76,14.78,0.18,1.04,8.26
13880,0.6,0.007116,98.94,16.82,0.67,3.87,7.84
13881,0.86,0.006938,98.9,16.52,0.67,3.87,7.84
13882,0.01,0.006241,99.03,15.43,0.55,3.23,7.65
13883,0.01,0.006274,98.99,15.03,0.55,3.23,7.65
13884,0.11,0.004518,99.24,13.56,0.52,3.03,7.38
13885,0.1,0.004711,99.2,13.41,0.52,3.03,7.38
13886,0.03,0.00426,99.5,13.04,0.68,3.96,6.94
13887,0.02,0.004335,99.44,13.14,0.68,3.96,6.94
13888,0.0,0.004215,99.32,12.47,0.61,3.58,6.87
13889,0.0,0.004242,99.26,12.55,0.61,3.58,6.87
13890,0.0,0.004168,99.29,12.73,0.71,4.21,6.56
13891,0.0,0.004083,99.23,12.8,0.71,4.21,6.56
13892,0.0,0.003677,99.25,12.9,0.72,4.25,6.74
13893,0.0,0.003632,99.18,12.75,0.72,4.25,6.74
13894,0.0,0.00393,99.13,13.53,0.72,4.31,6.69
13895,0.0,0.003836,99.07,13.16,0.72,4.31,6.69
13896,0.0,0.004307,98.98,14.51,0.72,4.29,7.04
13897,0.0,0.004103,98.93,13.97,0.72,4.29,7.04
13898,0.0,0.004721,98.56,14.46,0.63,3.76,7.14
13899,0.0,0.004386,98.51,14.12,0.63,3.76,7.14
13900,0.0,0.004094,99.02,13.89,0.57,3.46,6.71
13901,0.0,0.004065,98.96,13.9,0.57,3.46,6.71
13902,0.0,0.0033420000000000004,99.28,12.98,0.72,4.38,6.39
13903,0.0,0.003199,99.23,12.93,0.72,4.38,6.39
13904,0.0,0.002666,99.14,13.37,0.73,4.44,6.56
13905,0.0,0.002545,99.07,13.31,0.73,4.44,6.56
13906,0.0,0.003151,98.96,15.18,0.7,4.26,7.27
13907,0.0,0.003125,98.9,15.61,0.7,4.26,7.27
13908,0.0,0.004192,98.96,15.96,0.63,3.85,7.97
13909,0.0,0.004195,98.9,16.41,0.63,3.85,7.97
13910,0.48,0.00533,98.98,14.72,0.19,1.18,8.38
13911,0.74,0.005053,98.93,15.1,0.19,1.18,8.38
13912,0.95,0.007223999999999999,98.82,14.65,0.61,3.79,7.61
13913,1.56,0.007140000000000001,98.79,14.48,0.61,3.79,7.61
13914,0.25,0.004964,99.12,12.77,0.73,4.53,6.44
13915,0.28,0.004976,99.06,12.66,0.73,4.53,6.44
13916,0.0,0.002787,99.35,11.37,0.76,4.78,6.32
13917,0.0,0.002955,99.28,11.31,0.76,4.78,6.32
13918,0.0,0.002802,99.4,11.82,0.61,3.86,7.6
13919,0.0,0.002899,99.33,11.93,0.61,3.86,7.6
13920,0.31,0.00303,99.48,10.65,0.16,1.02,7.77
13921,0.25,0.0032270000000000003,99.43,10.58,0.16,1.02,7.77
13922,2.4,0.004957,99.25,13.05,0.18,1.17,7.95
13923,4.15,0.005094,99.22,12.72,0.18,1.17,7.95
13924,0.01,0.005340999999999999,99.19,11.36,0.51,3.26,7.75
13925,0.04,0.005559000000000001,99.14,11.6,0.51,3.26,7.75
13926,0.07,0.004823,99.31,13.16,0.35,2.29,7.69
13927,0.07,0.004951,99.27,12.9,0.35,2.29,7.69
13928,0.0,0.005016,99.32,11.56,0.36,2.32,7.51
13929,0.0,0.005000999999999999,99.25,11.7,0.36,2.32,7.51
13930,0.01,0.005148,98.88,14.43,0.7,4.59,6.66
13931,0.01,0.005055,98.82,13.76,0.7,4.59,6.66
13932,0.98,0.005214,98.64,14.93,0.7,4.6,7.35
